model_name,notebook,spatial_resolution,temporal_resolution,unit_id,median_demand,rmse,mae,r2,skill,relative_mae,last_run_at
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070100,0.0,23.07,12.45,0.259,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282200,0.0,0.96,0.21,-0.0134,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081700,24.918432359905378,31.1,21.31,0.5263,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081400,119.2524977224043,88.81,58.76,0.8293,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410700,0.0,1.13,0.09,-0.0049,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081900,0.0,1.22,0.31,-0.0124,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071600,0.0,2.74,0.34,-0.0021,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071800,0.0,3.26,0.6,0.001,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281200,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283000,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281300,0.0,0.37,0.06,-0.0015,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081200,53.396640771225805,33.49,22.48,0.8044,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071700,0.0,1.62,0.16,-0.0033,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060300,0.0,0.09,0.03,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410200,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063200,0.0,24.13,13.74,0.2903,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071300,0.0,6.56,2.02,0.0501,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062100,0.0,17.54,6.24,0.0822,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031600,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031032000,0.0,19.16,9.62,0.0909,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031840000,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031770700,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062000,0.0,8.89,3.28,0.0759,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081300,39.15753656556559,24.89,16.96,0.7812,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070200,0.0,10.93,5.03,0.0737,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561200,56.29219189359678,47.71,34.8,0.1795,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560300,0.0,0.01,0.0,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410900,0.0,1.65,0.32,-0.0074,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330100,34.674600677298656,68.52,36.73,0.4664,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590400,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063400,0.0,6.85,2.18,0.039,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590200,0.0,0.01,0.0,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560100,0.0,0.08,0.01,-0.0924,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560600,0.0,0.18,0.03,-0.0435,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561100,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410800,0.0,1.51,0.43,0.0323,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411100,0.0,0.06,0.02,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410300,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410600,0.0,0.52,0.02,-0.005,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330300,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031330500,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320400,28.2094818133977,22.48,15.57,0.7116,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282500,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283800,0.0,0.17,0.01,-0.0028,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281600,0.0,5.05,2.25,0.0918,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080800,0.0,4.75,2.64,0.0235,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031072000,0.0,11.07,3.77,0.0661,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070900,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061600,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031500,0.0,14.21,5.03,0.1251,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031820800,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590300,0.0,5.52,2.14,0.5768,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031320600,18.336163178708507,28.39,18.63,0.5048,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031284200,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282100,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283400,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283700,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283900,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280200,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281500,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281700,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080400,0.0,1.27,0.57,0.0573,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063000,0.0,9.82,4.84,0.1447,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070800,0.0,5.98,1.58,0.0117,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071000,0.0,2.08,0.28,0.01,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063300,0.0,27.54,15.0,0.2296,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080600,0.0,6.1,3.2,0.0455,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071100,0.0,5.59,1.3,0.009,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060900,0.0,31.02,17.56,0.5033,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061400,0.0,2.71,0.39,-0.0018,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061700,0.0,18.51,7.48,0.0221,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280800,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070400,0.0,1.96,0.36,-0.026,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560400,0.0,0.01,0.01,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031410100,0.0,1.11,0.19,0.0085,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280500,0.0,0.29,0.07,0.0061,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031590100,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560200,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031561000,0.0,0.0,0.0,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031411200,0.0,0.52,0.04,0.0004,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031282700,0.0,0.06,0.0,-0.0031,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080900,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031283300,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031284000,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031280400,0.0,0.21,0.03,0.0349,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031281400,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070700,0.0,1.9,0.28,0.0606,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081000,5.339664077122581,17.68,11.5,0.3112,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061100,0.0,13.29,4.55,0.048,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061800,0.0,6.03,1.14,0.0248,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062500,0.0,0.8,0.03,-0.0057,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031081800,21.358656308490325,43.64,30.28,0.4024,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071900,0.0,0.0,0.0,1.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080300,0.0,9.29,5.17,0.1256,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031560900,0.0,0.0,0.0,0.0,0.0,,2026-07-18T14:51:15
Profile baseline (tract),03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070300,0.0,7.93,1.94,0.0412,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031000,0.0,1.04,0.13,-0.0001,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031100,0.0,6.27,1.3,-0.0337,0.1719745222929936,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031200,0.0,13.21,4.25,-0.1093,0.16502946954813358,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031300,0.0,22.85,8.76,-0.1708,0.030973451327433565,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031400,0.0,53.51,25.33,-0.2854,-0.4769679300291545,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031500,0.0,15.84,4.53,-0.0882,0.09940357852882709,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031600,0.0,0.08,0.07,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031700,0.0,9.15,2.27,-0.0572,0.08467741935483875,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031800,0.0,0.06,0.05,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031031900,0.0,1.91,0.14,-0.0016,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031032000,0.0,22.25,9.61,-0.2267,0.0010395010395010118,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031032100,0.0,30.85,14.03,-0.2569,-0.23070175438596485,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060100,0.0,1.49,0.13,-0.0006,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060200,0.0,0.4,0.09,-0.0313,-2.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060300,0.0,0.03,0.02,0.0,0.33333333333333326,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060400,0.0,3.32,0.37,-0.0085,0.24489795918367352,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060500,0.0,1.43,0.11,-0.0017,0.2666666666666666,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060600,0.0,0.04,0.03,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060700,0.0,7.98,2.02,-0.0556,0.15126050420168058,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060800,0.0,23.61,9.67,-0.1949,-0.06030701754385981,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031060900,0.0,50.92,25.78,-0.339,-0.46810933940774513,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061000,0.0,9.6,1.77,-0.03,0.5507614213197969,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061100,0.0,13.79,2.21,-0.0246,0.5142857142857142,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061200,0.0,2.81,0.33,-0.012,0.3124999999999999,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061300,0.0,0.02,0.01,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061400,0.0,2.73,0.31,-0.012,0.20512820512820518,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061500,0.0,1.26,0.1,-0.0026,0.33333333333333326,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061600,0.0,0.02,0.02,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061700,0.0,19.08,3.76,-0.0386,0.49732620320855625,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031061800,0.0,6.14,0.85,-0.0108,0.2543859649122806,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062000,0.0,9.54,2.5,-0.0636,0.23780487804878048,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062100,0.0,18.77,4.28,-0.0516,0.3141025641025641,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062200,0.0,6.84,1.04,-0.0227,0.38095238095238093,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062300,0.0,0.89,0.04,-0.002,0.4285714285714286,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062400,0.0,0.4,0.01,-0.0011,0.8,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062500,0.0,0.8,0.03,-0.0011,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062600,0.0,0.4,0.01,-0.0011,0.6666666666666666,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062700,0.0,1.64,0.09,-0.0032,0.5263157894736843,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062800,0.0,2.9,0.38,-0.0178,0.2692307692307693,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031062900,0.0,3.35,0.38,-0.0132,0.4722222222222222,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063000,0.0,11.48,4.39,-0.168,0.09297520661157033,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063100,0.0,6.03,1.37,-0.0466,0.24309392265193364,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063200,0.0,33.08,16.76,-0.334,-0.2197962154294033,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063300,0.0,36.06,18.03,-0.3207,-0.20200000000000018,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031063400,0.0,7.18,1.75,-0.0586,0.1972477064220184,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070100,0.0,30.37,14.98,-0.284,-0.20321285140562262,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070200,0.0,12.01,4.29,-0.119,0.147117296222664,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070300,0.0,8.24,1.78,-0.0351,0.08247422680412364,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070400,0.0,1.94,0.27,-0.0051,0.2499999999999999,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070500,0.0,1.03,0.07,-0.0033,0.5333333333333332,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070600,0.0,1.34,0.1,-0.0036,0.23076923076923073,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070700,0.0,1.97,0.22,-0.0042,0.2142857142857143,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070800,0.0,6.15,1.29,-0.0462,0.18354430379746833,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031070900,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071000,0.0,2.1,0.24,-0.0129,0.14285714285714302,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071100,0.0,5.72,1.12,-0.0379,0.1384615384615384,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071200,0.0,10.53,2.64,-0.0557,0.15112540192926038,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071300,0.0,6.84,1.69,-0.0332,0.1633663366336634,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071400,0.0,42.42,21.03,-0.2938,-0.16833333333333345,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071500,9.762519854946504,63.47,37.45,-0.498,-0.4047261815453864,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071600,0.0,2.74,0.4,-0.001,-0.17647058823529416,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071700,0.0,1.62,0.16,0.0004,0.0,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071800,0.0,3.29,0.44,-0.0183,0.2666666666666666,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031071900,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031072000,0.0,11.95,3.41,-0.0883,0.0954907161803713,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080100,10.679328154245162,41.47,27.94,-0.5462,-1.314830157415079,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080200,5.339664077122581,30.02,19.73,-0.5477,-0.9136760426770125,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080300,0.0,11.14,6.41,-0.2573,-0.2398452611218569,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080400,0.0,1.3,0.84,0.0101,-0.47368421052631593,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080500,0.0,0.12,0.12,0.0,-inf,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080600,0.0,7.27,3.73,-0.3553,-0.1656249999999999,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080700,0.0,0.0,0.0,1.0,,,2026-07-18T14:51:15
"LinearSVR (full data, no kernel)",03.03_prediction_svm_tract.ipynb,census_tract,4h,17031080800,0.0,5.56,3.1,-0.3372,-0.1742424242424243,,2026-07-18T14:51:15
